XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.95,148,0.48891,1.4837,1,0.05417,0.53577,0.055,4.147278,4.612666,3.737217,4.155977,75.251819,0.41006,0.052248,0.487691,0.00688,0.04729
0.95,152,0.48891,1.4837,1,0.054,0.53572,0.05481,4.165447,4.632131,3.755174,4.175295,77.257173,0.410273,0.052069,0.487658,0.0067,0.0473
0.95,156,0.48891,1.4837,1,0.05384,0.53568,0.05463,4.182737,4.650649,3.772262,4.193673,79.262189,0.410475,0.051898,0.487627,0.00654,0.04731
0.95,160,0.48891,1.4837,1,0.05369,0.53564,0.05446,4.199208,4.668287,3.78854,4.211179,81.267066,0.410667,0.051735,0.487597,0.00638,0.04732
0.95,164,0.48891,1.4837,1,0.05355,0.5356,0.0543,4.214914,4.685104,3.804064,4.227868,83.271732,0.410851,0.051581,0.487569,0.00623,0.04732
0.95,168,0.48891,1.4837,1,0.05341,0.53556,0.05414,4.229907,4.701153,3.818882,4.243797,85.276199,0.411026,0.051433,0.487541,0.00608,0.04733
0.95,172,0.48891,1.4837,1,0.05328,0.53553,0.05399,4.244231,4.716484,3.833039,4.259012,87.280346,0.411192,0.051292,0.487515,0.00594,0.04734
0.95,176,0.48891,1.4837,1,0.05315,0.5355,0.05385,4.257931,4.731144,3.846579,4.273562,89.284443,0.411352,0.051158,0.48749,0.00581,0.04734
0.95,180,0.48891,1.4837,1,0.05303,0.53546,0.05372,4.271047,4.745176,3.859543,4.287488,91.288691,0.411505,0.051029,0.487466,0.00568,0.04735
0.95,184,0.48891,1.4837,1,0.05292,0.53543,0.05359,4.283617,4.75862,3.871966,4.300831,93.292982,0.411651,0.050906,0.487443,0.00556,0.04735
0.95,188,0.48891,1.4837,1,0.05281,0.5354,0.05346,4.2957,4.771546,3.883909,4.313659,95.296673,0.411792,0.050787,0.487421,0.00545,0.04736
0.95,192,0.48891,1.4837,1,0.0527,0.53537,0.05334,4.307263,4.783909,3.895337,4.32593,97.300225,0.411926,0.050674,0.4874,0.00534,0.04736
0.95,196,0.48891,1.4837,1,0.0526,0.53535,0.05323,4.318368,4.795782,3.906313,4.337713,99.303652,0.412055,0.050565,0.487379,0.00523,0.04737
0.95,200,0.48891,1.4837,1,0.0525,0.53532,0.05312,4.329041,4.80719,3.916862,4.349035,101.306793,0.412179,0.050461,0.48736,0.00513,0.04737
0.95,4,0,0.74432,2.24472,0.26468,0.35094,0.25173,1.013191,1.42531,0.628819,0.884594,2.327985,0.445154,0.239144,0.265703,0.22792,0.03677
0.95,8,0,0.74432,2.24472,0.18442,0.36949,0.17736,1.239025,1.580841,0.792942,1.010114,4.367724,0.516623,0.168488,0.264889,0.14365,0.04078
0.95,12,0,0.74432,2.24472,0.14899,0.37305,0.14405,1.378615,1.688863,0.900664,1.101518,6.424722,0.553531,0.136844,0.259625,0.10644,0.04255
0.95,16,0,0.74432,2.24472,0.12843,0.37339,0.12461,1.479182,1.771595,0.980992,1.173318,8.477626,0.57697,0.118375,0.254655,0.08485,0.04358
0.95,20,0,0.74432,2.24472,0.1149,0.37274,0.11178,1.556626,1.837916,1.044263,1.231731,10.524522,0.593385,0.10619,0.250425,0.07064,0.04426
0.95,24,0,0.74432,2.24472,0.10529,0.3718,0.10266,1.618626,1.892519,1.095723,1.280281,12.566171,0.605591,0.097526,0.246882,0.06056,0.04474
0.95,28,0,0.74432,2.24472,0.09812,0.37081,0.09583,1.669566,1.938285,1.138495,1.321237,14.603332,0.615052,0.091039,0.243909,0.05302,0.04509
0.95,32,0,0.74432,2.24472,0.09254,0.36986,0.09052,1.712216,1.97715,1.174619,1.356174,16.636604,0.62261,0.085995,0.241395,0.04717,0.04537
0.95,36,0,0.74432,2.24472,0.08808,0.36899,0.08627,1.748447,2.010495,1.205514,1.386248,18.666473,0.628789,0.081958,0.239252,0.04249,0.0456
0.95,40,0,0.74432,2.24472,0.08443,0.36819,0.08279,1.779587,2.039345,1.232209,1.412333,20.693367,0.633937,0.078653,0.23741,0.03865,0.04578
0.95,44,0,0.74432,2.24472,0.08139,0.36747,0.07989,1.806614,2.064489,1.255476,1.435109,22.717629,0.638291,0.075896,0.235813,0.03546,0.04593
0.95,48,0,0.74432,2.24472,0.07882,0.36683,0.07743,1.830267,2.086545,1.275909,1.455117,24.739589,0.642021,0.07356,0.234419,0.03276,0.04606
0.95,52,0,0.74432,2.24472,0.07661,0.36625,0.07532,1.851119,2.106007,1.293973,1.472791,26.759499,0.64525,0.071556,0.233194,0.03044,0.04617
0.95,56,0,0.74432,2.24472,0.07469,0.36573,0.07349,1.86962,2.123271,1.310037,1.488484,28.777605,0.648072,0.069818,0.23211,0.02842,0.04627
0.95,60,0,0.74432,2.24472,0.07301,0.36526,0.07189,1.88613,2.138662,1.3244,1.502484,30.794094,0.650559,0.068295,0.231146,0.02666,0.04635
0.95,64,0,0.74432,2.24472,0.07153,0.36483,0.07047,1.900941,2.152449,1.337305,1.515033,32.809171,0.652766,0.06695,0.230283,0.02511,0.04642
0.95,68,0,0.74432,2.24472,0.07021,0.36445,0.06921,1.914292,2.164853,1.348953,1.526329,34.822959,0.654738,0.065754,0.229508,0.02372,0.04649
0.95,72,0,0.74432,2.24472,0.06903,0.3641,0.06809,1.926378,2.17606,1.35951,1.536538,36.835634,0.65651,0.064683,0.228808,0.02248,0.04655
0.95,76,0,0.74432,2.24472,0.06797,0.36378,0.06707,1.937365,2.186224,1.369116,1.545802,38.847267,0.65811,0.063718,0.228173,0.02137,0.0466
0.95,80,0,0.74432,2.24472,0.06701,0.36349,0.06615,1.947391,2.195479,1.377887,1.554238,40.858021,0.659562,0.062844,0.227594,0.02036,0.04665
0.95,84,0,0.74432,2.24472,0.06613,0.36322,0.06532,1.95657,2.203934,1.385924,1.561947,42.867919,0.660885,0.062049,0.227066,0.01944,0.04669
0.95,88,0,0.74432,2.24472,0.06533,0.36298,0.06455,1.965003,2.211684,1.393311,1.569015,44.877123,0.662096,0.061323,0.226581,0.0186,0.04673
0.95,92,0,0.74432,2.24472,0.0646,0.36275,0.06385,1.972773,2.21881,1.400121,1.575516,46.885611,0.663208,0.060657,0.226135,0.01783,0.04677
0.95,96,0,0.74432,2.24472,0.06392,0.36254,0.06321,1.97995,2.22538,1.406414,1.581509,48.893443,0.664232,0.060045,0.225723,0.01712,0.0468
0.95,100,0,0.74432,2.24472,0.0633,0.36235,0.06261,1.986603,2.231459,1.412249,1.587056,50.900772,0.665179,0.059479,0.225342,0.01647,0.04683
0.95,104,0,0.74432,2.24472,0.06272,0.36217,0.06206,1.992783,2.237095,1.417671,1.592199,52.907646,0.666057,0.058955,0.224988,0.01586,0.04686
0.95,108,0,0.74432,2.24472,0.06219,0.362,0.06154,1.998538,2.242336,1.422721,1.596981,54.914074,0.666874,0.058467,0.224659,0.0153,0.04689
0.95,112,0,0.74432,2.24472,0.06169,0.36184,0.06107,2.003908,2.247219,1.427435,1.601438,56.920095,0.667634,0.058014,0.224352,0.01477,0.04692
0.95,116,0,0.74432,2.24472,0.06122,0.36169,0.06062,2.008931,2.251779,1.431844,1.605601,58.925746,0.668345,0.05759,0.224065,0.01428,0.04694
0.95,120,0,0.74432,2.24472,0.06078,0.36155,0.0602,2.013639,2.256047,1.435977,1.609497,60.931059,0.66901,0.057194,0.223796,0.01382,0.04696
0.95,124,0,0.74432,2.24472,0.06037,0.36143,0.05981,2.018058,2.26005,1.439858,1.613151,62.935968,0.669634,0.056822,0.223544,0.01339,0.04698
0.95,128,0,0.74432,2.24472,0.05999,0.3613,0.05944,2.022216,2.263811,1.443509,1.616584,64.940678,0.67022,0.056473,0.223307,0.01299,0.047
0.95,132,0,0.74432,2.24472,0.05963,0.36119,0.0591,2.026133,2.267351,1.44695,1.619815,66.945246,0.670772,0.056144,0.223084,0.01261,0.04702
0.95,136,0,0.74432,2.24472,0.05929,0.36108,0.05877,2.029831,2.270689,1.450198,1.622863,68.949596,0.671293,0.055834,0.222873,0.01225,0.04704
0.95,140,0,0.74432,2.24472,0.05896,0.36098,0.05846,2.033332,2.273848,1.453273,1.625746,70.953753,0.671787,0.05554,0.222673,0.01191,0.04705
0.95,144,0,0.74432,2.24472,0.05866,0.36088,0.05817,2.036641,2.27683,1.456179,1.628469,72.957475,0.672252,0.055263,0.222485,0.01159,0.04707
0.95,148,0,0.74432,2.24472,0.05837,0.36079,0.05789,2.039778,2.279655,1.458935,1.631048,74.961104,0.672694,0.055,0.222306,0.01129,0.04708
0.95,152,0,0.74432,2.24472,0.05809,0.3607,0.05763,2.042756,2.282335,1.461551,1.633495,76.964561,0.673113,0.054751,0.222137,0.011,0.0471
0.95,156,0,0.74432,2.24472,0.05783,0.36062,0.05738,2.045586,2.284881,1.464038,1.635819,78.967861,0.673511,0.054514,0.221975,0.01072,0.04711
0.95,160,0,0.74432,2.24472,0.05758,0.36054,0.05715,2.04828,2.287302,1.466405,1.63803,80.970866,0.67389,0.054288,0.221822,0.01046,0.04712
0.95,164,0,0.74432,2.24472,0.05735,0.36047,0.05692,2.050846,2.289608,1.46866,1.640135,82.973873,0.67425,0.054074,0.221676,0.01022,0.04713
0.95,168,0,0.74432,2.24472,0.05712,0.36039,0.0567,2.053295,2.291806,1.470811,1.642142,84.976756,0.674595,0.053869,0.221537,0.00998,0.04714
0.95,172,0,0.74432,2.24472,0.05691,0.36033,0.0565,2.055632,2.293903,1.472865,1.644057,86.979327,0.674923,0.053673,0.221403,0.00975,0.04715
0.95,176,0,0.74432,2.24472,0.0567,0.36026,0.0563,2.057867,2.295907,1.474828,1.645887,88.981973,0.675237,0.053487,0.221276,0.00954,0.04716
0.95,180,0,0.74432,2.24472,0.0565,0.3602,0.05611,2.060004,2.297824,1.476706,1.647637,90.983834,0.675538,0.053308,0.221155,0.00933,0.04717
0.95,184,0,0.74432,2.24472,0.05632,0.36014,0.05593,2.062042,2.299651,1.478497,1.649305,92.985808,0.675824,0.053138,0.221039,0.00913,0.04718
0.95,188,0,0.74432,2.24472,0.05614,0.36008,0.05576,2.064004,2.301408,1.480221,1.650909,94.988052,0.676099,0.052974,0.220927,0.00894,0.04719
0.95,192,0,0.74432,2.24472,0.05596,0.36002,0.0556,2.065887,2.303094,1.481875,1.652448,96.990209,0.676364,0.052816,0.22082,0.00876,0.0472
0.95,196,0,0.74432,2.24472,0.0558,0.35997,0.05544,2.067694,2.304711,1.483463,1.653925,98.99207,0.676618,0.052665,0.220717,0.00859,0.04721
0.95,200,0,0.74432,2.24472,0.05564,0.35992,0.05528,2.069431,2.306265,1.484989,1.655344,100.994053,0.676862,0.05252,0.220618,0.00842,0.04722
0.95,4,0,1.05263,2.24472,0.24921,0.39381,0.24921,1.019438,1.429294,0.66246,0.928796,2.420539,0.413428,0.236754,0.299818,0.21168,0.03754
0.95,8,0,1.05263,2.24472,0.17655,0.40304,0.17655,1.270673,1.615393,0.850261,1.078085,4.497225,0.486894,0.167725,0.295381,0.13538,0.04117
0.95,12,0,1.05263,2.24472,0.1439,0.4022,0.1439,1.428506,1.743434,0.974599,1.186109,6.577133,0.525686,0.1367,0.287614,0.10109,0.04281
0.95,16,0,1.05263,2.24472,0.12473,0.39984,0.12473,1.542958,1.841203,1.06753,1.270879,8.646438,0.550609,0.118497,0.280894,0.08097,0.04376
0.95,20,0,1.05263,2.24472,0.11204,0.39736,0.11204,1.631366,1.919549,1.140767,1.339838,10.705864,0.568181,0.106436,0.275383,0.06764,0.0444
0.95,24,0,1.05263,2.24472,0.10298,0.39509,0.10298,1.70227,1.984069,1.200339,1.397157,12.757468,0.581303,0.097832,0.270864,0.05813,0.04485
0.95,28,0,1.05263,2.24472,0.09618,0.39308,0.09618,1.760601,2.038167,1.249863,1.445518,14.802761,0.591503,0.091373,0.267123,0.05099,0.04519
0.95,32,0,1.05263,2.24472,0.09089,0.39133,0.09089,1.809493,2.084128,1.291704,1.486788,16.842819,0.599669,0.086341,0.26399,0.04543,0.04546
0.95,36,0,1.05263,2.24472,0.08664,0.3898,0.08664,1.851071,2.123582,1.327507,1.52233,18.878452,0.606357,0.082306,0.261336,0.04097,0.04567
0.95,40,0,1.05263,2.24472,0.08316,0.38846,0.08316,1.886844,2.157743,1.358463,1.553179,20.910303,0.611936,0.078998,0.259066,0.03731,0.04584
0.95,44,0,1.05263,2.24472,0.08025,0.38729,0.08025,1.917925,2.187539,1.385465,1.580137,22.938892,0.61666,0.076234,0.257105,0.03426,0.04599
0.95,48,0,1.05263,2.24472,0.07778,0.38626,0.07778,1.945154,2.213698,1.409197,1.60384,24.964648,0.620711,0.073891,0.255398,0.03167,0.04611
0.95,52,0,1.05263,2.24472,0.07566,0.38535,0.07566,1.969183,2.2368,1.430194,1.624796,26.987931,0.624222,0.071878,0.2539,0.02944,0.04622
0.95,56,0,1.05263,2.24472,0.07382,0.38454,0.07382,1.990523,2.257313,1.448883,1.643421,29.009046,0.627292,0.070131,0.252577,0.02751,0.04631
0.95,60,0,1.05263,2.24472,0.07221,0.38381,0.07221,2.009584,2.275617,1.465606,1.660053,31.028244,0.63,0.068599,0.251401,0.02582,0.04639
0.95,64,0,1.05263,2.24472,0.07078,0.38316,0.07078,2.0267,2.292027,1.480644,1.674974,33.045762,0.632406,0.067245,0.250349,0.02432,0.04646
0.95,68,0,1.05263,2.24472,0.06952,0.38257,0.06952,2.042141,2.306805,1.494229,1.688417,35.061786,0.634556,0.06604,0.249405,0.02299,0.04652
0.95,72,0,1.05263,2.24472,0.06838,0.38204,0.06838,2.056131,2.320167,1.50655,1.700577,37.07648,0.636489,0.06496,0.248552,0.0218,0.04658
0.95,76,0,1.05263,2.24472,0.06735,0.38156,0.06735,2.068859,2.332295,1.517769,1.711618,39.089989,0.638235,0.063987,0.247778,0.02072,0.04663
0.95,80,0,1.05263,2.24472,0.06643,0.38111,0.06643,2.08048,2.343345,1.528021,1.721681,41.102438,0.639822,0.063105,0.247073,0.01975,0.04668
0.95,84,0,1.05263,2.24472,0.06558,0.38071,0.06558,2.091128,2.353447,1.53742,1.730882,43.113936,0.641268,0.062303,0.246429,0.01886,0.04672
0.95,88,0,1.05263,2.24472,0.06481,0.38034,0.06481,2.100916,2.362712,1.546065,1.739324,45.12458,0.642592,0.061569,0.245839,0.01805,0.04676
0.95,92,0,1.05263,2.24472,0.0641,0.38,0.0641,2.109942,2.371239,1.554041,1.747093,47.134536,0.643808,0.060896,0.245295,0.01731,0.04679
0.95,96,0,1.05263,2.24472,0.06345,0.37968,0.06345,2.118286,2.379105,1.561416,1.754263,49.143715,0.64493,0.060277,0.244793,0.01662,0.04683
0.95,100,0,1.05263,2.24472,0.06285,0.37939,0.06285,2.126021,2.386384,1.568256,1.760897,51.152286,0.645967,0.059704,0.244329,0.01599,0.04686
0.95,104,0,1.05263,2.24472,0.06229,0.37912,0.06229,2.13321,2.393137,1.574615,1.767053,53.16026,0.646928,0.059174,0.243897,0.0154,0.04689
0.95,108,0,1.05263,2.24472,0.06177,0.37886,0.06177,2.139907,2.399418,1.58054,1.772779,55.167743,0.647823,0.058681,0.243496,0.01486,0.04691
0.95,112,0,1.05263,2.24472,0.06129,0.37863,0.06129,2.14616,2.405272,1.586073,1.778117,57.174718,0.648656,0.058222,0.243122,0.01435,0.04694
0.95,116,0,1.05263,2.24472,0.06083,0.37841,0.06083,2.15201,2.410742,1.59125,1.783104,59.1813,0.649435,0.057793,0.242772,0.01388,0.04696
0.95,120,0,1.05263,2.24472,0.06041,0.3782,0.06041,2.157494,2.415863,1.596105,1.787773,61.187492,0.650164,0.057392,0.242444,0.01343,0.04698
0.95,124,0,1.05263,2.24472,0.06002,0.378,0.06002,2.162645,2.420667,1.600665,1.792154,63.193266,0.650849,0.057015,0.242136,0.01302,0.047
0.95,128,0,1.05263,2.24472,0.05964,0.37782,0.05964,2.167489,2.425178,1.604954,1.796269,65.19858,0.651492,0.056662,0.241847,0.01263,0.04702
0.95,132,0,1.05263,2.24472,0.05929,0.37765,0.05929,2.172057,2.429429,1.608999,1.800145,67.20374,0.652097,0.056328,0.241574,0.01226,0.04704
0.95,136,0,1.05263,2.24472,0.05896,0.37749,0.05896,2.17637,2.433438,1.612817,1.803801,69.20862,0.652669,0.056014,0.241317,0.01191,0.04705
0.95,140,0,1.05263,2.24472,0.05865,0.37733,0.05865,2.180447,2.437225,1.616428,1.807255,71.213242,0.653209,0.055717,0.241074,0.01158,0.04707
0.95,144,0,1.05263,2.24472,0.05835,0.37719,0.05835,2.184308,2.440807,1.619848,1.810522,73.217625,0.653721,0.055436,0.240843,0.01127,0.04708
0.95,148,0,1.05263,2.24472,0.05807,0.37705,0.05807,2.187969,2.444202,1.62309,1.813618,75.221713,0.654205,0.055169,0.240625,0.01098,0.0471
0.95,152,0,1.05263,2.24472,0.05781,0.37692,0.05781,2.191444,2.447422,1.626169,1.816555,77.225663,0.654665,0.054917,0.240418,0.0107,0.04711
0.95,156,0,1.05263,2.24472,0.05755,0.37679,0.05755,2.194749,2.450482,1.629096,1.819346,79.229424,0.655102,0.054676,0.240221,0.01043,0.04712
0.95,160,0,1.05263,2.24472,0.05731,0.37667,0.05731,2.197894,2.453392,1.631882,1.822,81.233114,0.655519,0.054448,0.240034,0.01018,0.04713
0.95,164,0,1.05263,2.24472,0.05708,0.37656,0.05708,2.200892,2.456163,1.634537,1.824528,83.236659,0.655915,0.05423,0.239855,0.00994,0.04715
0.95,168,0,1.05263,2.24472,0.05687,0.37645,0.05687,2.203756,2.458811,1.637074,1.826943,85.240052,0.656294,0.054022,0.239684,0.00971,0.04716
0.95,172,0,1.05263,2.24472,0.05666,0.37635,0.05666,2.206487,2.461333,1.639493,1.829244,87.243119,0.656655,0.053823,0.239522,0.00949,0.04717
0.95,176,0,1.05263,2.24472,0.05646,0.37625,0.05646,2.209098,2.463744,1.641806,1.831442,89.246135,0.657,0.053634,0.239366,0.00928,0.04718
0.95,180,0,1.05263,2.24472,0.05627,0.37616,0.05627,2.211596,2.466049,1.644019,1.833545,91.249031,0.65733,0.053452,0.239217,0.00908,0.04719
0.95,184,0,1.05263,2.24472,0.05608,0.37607,0.05608,2.213989,2.468257,1.646139,1.835559,93.251813,0.657646,0.053279,0.239075,0.00889,0.0472
0.95,188,0,1.05263,2.24472,0.05591,0.37598,0.05591,2.216283,2.470372,1.648171,1.837488,95.254359,0.65795,0.053112,0.238938,0.0087,0.0472
0.95,192,0,1.05263,2.24472,0.05574,0.3759,0.05574,2.218484,2.4724,1.650121,1.839338,97.256927,0.658241,0.052952,0.238807,0.00853,0.04721
0.95,196,0,1.05263,2.24472,0.05558,0.37582,0.05558,2.220598,2.474348,1.651994,1.841115,99.259403,0.65852,0.052799,0.238681,0.00836,0.04722
0.95,200,0,1.05263,2.24472,0.05542,0.37574,0.05542,2.222629,2.476219,1.653793,1.842821,101.261288,0.658788,0.052651,0.23856,0.00819,0.04723
0.95,4,0,2.36287,2.24472,0.21006,0.5023,0.27804,1.034126,1.507769,0.746486,1.088386,2.675377,0.333125,0.264135,0.352739,0.17056,0.0395
0.95,8,0,2.36287,2.24472,0.15479,0.49576,0.19579,1.351168,1.747034,1.001714,1.289848,4.896848,0.404714,0.186001,0.359284,0.11253,0.04226
0.95,12,0,2.36287,2.24472,0.12898,0.48742,0.15852,1.562871,1.921053,1.179272,1.442865,7.063822,0.444259,0.150592,0.355149,0.08543,0.04355
0.95,16,0,2.36287,2.24472,0.1135,0.48032,0.1366,1.722511,2.059485,1.316332,1.567665,9.192222,0.47041,0.129768,0.349822,0.06918,0.04432
0.95,20,0,2.36287,2.24472,0.10309,0.47448,0.12207,1.849376,2.174326,1.426945,1.672498,11.294473,0.489232,0.115962,0.344805,0.05824,0.04485
0.95,24,0,2.36287,2.24472,0.09557,0.46967,0.1117,1.953386,2.27172,1.518626,1.761985,13.378505,0.503511,0.106112,0.340378,0.05035,0.04522
0.95,28,0,2.36287,2.24472,0.08988,0.46566,0.10391,2.040495,2.355415,1.596033,1.839175,15.449178,0.514747,0.098716,0.336537,0.04437,0.04551
0.95,32,0,2.36287,2.24472,0.08541,0.46228,0.09784,2.114607,2.428004,1.6623,1.906284,17.509628,0.523833,0.092951,0.333216,0.03968,0.04573
0.95,36,0,2.36287,2.24472,0.08181,0.4594,0.09298,2.178442,2.491414,1.719655,1.965005,19.562011,0.531337,0.088327,0.330336,0.0359,0.04591
0.95,40,0,2.36287,2.24472,0.07884,0.45693,0.08898,2.233979,2.547145,1.769749,2.016678,21.60787,0.537641,0.084533,0.327826,0.03278,0.04606
0.95,44,0,2.36287,2.24472,0.07635,0.45478,0.08564,2.282704,2.59639,1.813836,2.062379,23.648365,0.543011,0.081361,0.325627,0.03017,0.04618
0.95,48,0,2.36287,2.24472,0.07423,0.45291,0.08281,2.325761,2.640117,1.852897,2.102987,25.684375,0.54764,0.078669,0.323691,0.02794,0.04629
0.95,52,0,2.36287,2.24472,0.0724,0.45125,0.08037,2.364052,2.679118,1.887707,2.139226,27.7166,0.551671,0.076355,0.321975,0.02602,0.04638
0.95,56,0,2.36287,2.24472,0.07081,0.44979,0.07826,2.398294,2.714051,1.918894,2.1717,29.745584,0.55521,0.074343,0.320447,0.02435,0.04646
0.95,60,0,2.36287,2.24472,0.06941,0.44848,0.0764,2.429072,2.745465,1.946966,2.200911,31.771781,0.558343,0.072578,0.319079,0.02288,0.04653
0.95,64,0,2.36287,2.24472,0.06817,0.44731,0.07475,2.456862,2.773819,1.972346,2.227286,33.795567,0.561135,0.071016,0.317849,0.02158,0.04659
0.95,68,0,2.36287,2.24472,0.06707,0.44626,0.07329,2.48206,2.799505,1.995383,2.251184,35.817233,0.563637,0.069625,0.316738,0.02042,0.04665
0.95,72,0,2.36287,2.24472,0.06608,0.4453,0.07198,2.504995,2.822852,2.016371,2.27291,37.837042,0.565893,0.068376,0.315731,0.01938,0.0467
0.95,76,0,2.36287,2.24472,0.06518,0.44443,0.07079,2.525947,2.844143,2.035559,2.292726,39.855212,0.567936,0.06725,0.314814,0.01844,0.04674
0.95,80,0,2.36287,2.24472,0.06437,0.44364,0.06971,2.545151,2.863621,2.053158,2.310857,41.871962,0.569795,0.066229,0.313976,0.01759,0.04678
0.95,84,0,2.36287,2.24472,0.06363,0.44291,0.06874,2.562806,2.881492,2.069346,2.327494,43.8874,0.571493,0.065299,0.313208,0.01681,0.04682
0.95,88,0,2.36287,2.24472,0.06295,0.44225,0.06784,2.579085,2.897934,2.08428,2.342803,45.901669,0.573051,0.064448,0.312501,0.0161,0.04685
0.95,92,0,2.36287,2.24472,0.06233,0.44163,0.06702,2.594136,2.913105,2.098094,2.356929,47.914916,0.574484,0.063667,0.311849,0.01544,0.04688
0.95,96,0,2.36287,2.24472,0.06175,0.44106,0.06626,2.608088,2.927138,2.110903,2.369997,49.927211,0.575807,0.062947,0.311246,0.01484,0.04691
0.95,100,0,2.36287,2.24472,0.06122,0.44054,0.06556,2.621052,2.940152,2.122809,2.382115,51.938684,0.577032,0.062281,0.310687,0.01428,0.04694
0.95,104,0,2.36287,2.24472,0.06073,0.44005,0.06491,2.633126,2.952248,2.133901,2.393381,53.949368,0.57817,0.061663,0.310167,0.01377,0.04696
0.95,108,0,2.36287,2.24472,0.06027,0.43959,0.0643,2.644396,2.963517,2.144256,2.403876,55.959389,0.579229,0.061089,0.309682,0.01328,0.04699
0.95,112,0,2.36287,2.24472,0.05984,0.43916,0.06374,2.654936,2.974038,2.153943,2.413676,57.968743,0.580217,0.060554,0.309229,0.01284,0.04701
0.95,116,0,2.36287,2.24472,0.05945,0.43876,0.06321,2.664813,2.98388,2.163022,2.422843,59.977564,0.581141,0.060053,0.308805,0.01242,0.04703
0.95,120,0,2.36287,2.24472,0.05907,0.43839,0.06272,2.674087,2.993106,2.171548,2.431437,61.985867,0.582008,0.059585,0.308408,0.01202,0.04705
0.95,124,0,2.36287,2.24472,0.05872,0.43804,0.06226,2.682804,3.001767,2.179564,2.439504,63.993518,0.582821,0.059145,0.308034,0.01166,0.04706
0.95,128,0,2.36287,2.24472,0.05839,0.43771,0.06182,2.691021,3.009917,2.187119,2.447097,66.000863,0.583586,0.058731,0.307683,0.01131,0.04708
0.95,132,0,2.36287,2.24472,0.05808,0.4374,0.06141,2.698773,3.017598,2.194249,2.454252,68.007803,0.584307,0.058342,0.307351,0.01098,0.0471
0.95,136,0,2.36287,2.24472,0.05779,0.4371,0.06103,2.7061,3.024848,2.200987,2.461005,70.014323,0.584988,0.057974,0.307038,0.01068,0.04711
0.95,140,0,2.36287,2.24472,0.05751,0.43682,0.06066,2.713033,3.031701,2.207365,2.467389,72.020539,0.585632,0.057626,0.306742,0.01038,0.04712
0.95,144,0,2.36287,2.24472,0.05725,0.43656,0.06031,2.719605,3.038188,2.213409,2.473433,74.026437,0.586242,0.057297,0.306461,0.01011,0.04714
0.95,148,0,2.36287,2.24472,0.057,0.43631,0.05998,2.725841,3.044339,2.219146,2.479163,76.032041,0.58682,0.056985,0.306195,0.00985,0.04715
0.95,152,0,2.36287,2.24472,0.05676,0.43607,0.05967,2.731766,3.050177,2.224597,2.484602,78.037372,0.58737,0.056688,0.305942,0.0096,0.04716
0.95,156,0,2.36287,2.24472,0.05653,0.43585,0.05938,2.737403,3.055727,2.229783,2.489772,80.042361,0.587892,0.056406,0.305701,0.00936,0.04717
0.95,160,0,2.36287,2.24472,0.05632,0.43563,0.05909,2.742771,3.061009,2.234722,2.494693,82.047195,0.588389,0.056138,0.305472,0.00914,0.04718
0.95,164,0,2.36287,2.24472,0.05612,0.43543,0.05882,2.747891,3.06604,2.239432,2.499381,84.051812,0.588863,0.055883,0.305254,0.00892,0.04719
0.95,168,0,2.36287,2.24472,0.05592,0.43523,0.05857,2.752777,3.07084,2.243928,2.503852,86.056225,0.589316,0.055639,0.305046,0.00872,0.0472
0.95,172,0,2.36287,2.24472,0.05574,0.43504,0.05832,2.757452,3.075429,2.24823,2.508128,88.060663,0.589748,0.055405,0.304847,0.00852,0.04721
0.95,176,0,2.36287,2.24472,0.05556,0.43486,0.05809,2.761918,3.079811,2.252339,2.512209,90.064706,0.590161,0.055182,0.304656,0.00834,0.04722
0.95,180,0,2.36287,2.24472,0.05539,0.43469,0.05786,2.766194,3.084002,2.256273,2.516114,92.068581,0.590557,0.054969,0.304474,0.00816,0.04723
0.95,184,0,2.36287,2.24472,0.05522,0.43453,0.05765,2.770291,3.088017,2.260043,2.519854,94.0723,0.590936,0.054765,0.304299,0.00799,0.04724
0.95,188,0,2.36287,2.24472,0.05507,0.43437,0.05744,2.77422,3.091864,2.263658,2.523439,96.075873,0.591299,0.054569,0.304132,0.00782,0.04725
0.95,192,0,2.36287,2.24472,0.05492,0.43422,0.05724,2.777992,3.095556,2.267129,2.526879,98.079308,0.591648,0.054381,0.303971,0.00766,0.04725
0.95,196,0,2.36287,2.24472,0.05477,0.43407,0.05705,2.781614,3.099101,2.270462,2.530181,100.08248,0.591983,0.0542,0.303817,0.00751,0.04726
0.95,200,0,2.36287,2.24472,0.05464,0.43394,0.05687,2.785097,3.102507,2.273667,2.533354,102.085653,0.592305,0.054027,0.303669,0.00737,0.04727
0.95,4,-0.48891,1.4837,2.24472,0.23744,0.42642,0.21556,1.091187,1.464253,0.755052,1.013197,2.65372,0.389289,0.204782,0.355928,0.19932,0.03813
0.95,8,-0.48891,1.4837,2.24472,0.17009,0.43056,0.15707,1.344352,1.665622,0.945003,1.167013,4.677101,0.462499,0.149216,0.338285,0.1286,0.0415
0.95,12,-0.48891,1.4837,2.24472,0.14024,0.42308,0.13127,1.512499,1.815002,1.075822,1.28681,6.776561,0.50573,0.124703,0.319567,0.09725,0.04299
