XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.1,20,0,7.07107,2.24472,0.05741,0.86799,0.0518,0.081648,0.861074,0.007048,0.074327,10.832568,0.086397,0.00518,0.008424,0.01029,0.04713
0.1,24,0,7.07107,2.24472,0.05586,0.86946,0.05113,0.081746,0.861511,0.007062,0.074425,12.836513,0.086494,0.005113,0.008393,0.00865,0.04721
0.1,28,0,7.07107,2.24472,0.05473,0.87053,0.05065,0.081818,0.861828,0.007072,0.074496,14.839355,0.086565,0.005065,0.00837,0.00746,0.04726
0.1,32,0,7.07107,2.24472,0.05387,0.87134,0.05028,0.081872,0.862069,0.00708,0.07455,16.841509,0.086619,0.005028,0.008353,0.00656,0.04731
0.1,36,0,7.07107,2.24472,0.0532,0.87198,0.05,0.081915,0.862257,0.007086,0.074592,18.843205,0.086661,0.005,0.008339,0.00586,0.04734
0.1,40,0,7.07107,2.24472,0.05265,0.87249,0.04977,0.081949,0.862408,0.007091,0.074627,20.844546,0.086695,0.004977,0.008328,0.00529,0.04737
0.1,44,0,7.07107,2.24472,0.05221,0.87291,0.04958,0.081977,0.862533,0.007095,0.074655,22.845667,0.086723,0.004958,0.008319,0.00482,0.04739
0.1,48,0,7.07107,2.24472,0.05183,0.87326,0.04942,0.082001,0.862638,0.007099,0.074678,24.846619,0.086747,0.004942,0.008312,0.00443,0.04741
0.1,52,0,7.07107,2.24472,0.05152,0.87356,0.04928,0.082021,0.862726,0.007102,0.074698,26.847391,0.086767,0.004928,0.008305,0.00409,0.04742
0.1,56,0,7.07107,2.24472,0.05124,0.87382,0.04916,0.082038,0.862802,0.007104,0.074715,28.848096,0.086784,0.004916,0.0083,0.00381,0.04744
0.1,60,0,7.07107,2.24472,0.05101,0.87405,0.04906,0.082053,0.862869,0.007106,0.07473,30.848727,0.086799,0.004906,0.008295,0.00356,0.04745
0.1,64,0,7.07107,2.24472,0.0508,0.87424,0.04897,0.082067,0.862927,0.007108,0.074743,32.849164,0.086812,0.004897,0.008291,0.00334,0.04746
0.1,68,0,7.07107,2.24472,0.05061,0.87442,0.0489,0.082078,0.862978,0.00711,0.074755,34.849711,0.086823,0.00489,0.008287,0.00315,0.04747
0.1,72,0,7.07107,2.24472,0.05045,0.87457,0.04883,0.082089,0.863024,0.007111,0.074765,36.850021,0.086834,0.004883,0.008284,0.00297,0.04748
0.1,76,0,7.07107,2.24472,0.0503,0.87471,0.04876,0.082098,0.863065,0.007113,0.074774,38.850499,0.086843,0.004876,0.008281,0.00282,0.04748
0.1,80,0,7.07107,2.24472,0.05017,0.87484,0.04871,0.082106,0.863102,0.007114,0.074782,40.850699,0.086851,0.004871,0.008278,0.00268,0.04749
0.1,84,0,7.07107,2.24472,0.05005,0.87495,0.04866,0.082114,0.863135,0.007115,0.07479,42.851166,0.086859,0.004866,0.008276,0.00255,0.0475
0.1,88,0,7.07107,2.24472,0.04994,0.87505,0.04861,0.082121,0.863166,0.007116,0.074797,44.851242,0.086865,0.004861,0.008274,0.00244,0.0475
0.1,92,0,7.07107,2.24472,0.04984,0.87515,0.04857,0.082127,0.863193,0.007117,0.074803,46.851714,0.086872,0.004857,0.008272,0.00234,0.04751
0.1,96,0,7.07107,2.24472,0.04975,0.87523,0.04853,0.082133,0.863219,0.007118,0.074809,48.851809,0.086877,0.004853,0.00827,0.00224,0.04751
0.1,100,0,7.07107,2.24472,0.04967,0.87531,0.04849,0.082138,0.863242,0.007119,0.074814,50.851901,0.086883,0.004849,0.008268,0.00215,0.04752
0.1,104,0,7.07107,2.24472,0.04959,0.87539,0.04846,0.082143,0.863264,0.007119,0.074819,52.852389,0.086888,0.004846,0.008266,0.00207,0.04752
0.1,108,0,7.07107,2.24472,0.04952,0.87546,0.04843,0.082148,0.863284,0.00712,0.074823,54.852243,0.086892,0.004843,0.008265,0.00199,0.04752
0.1,112,0,7.07107,2.24472,0.04945,0.87552,0.0484,0.082152,0.863303,0.007121,0.074828,56.852816,0.086896,0.00484,0.008264,0.00192,0.04753
0.1,116,0,7.07107,2.24472,0.04939,0.87558,0.04837,0.082156,0.863321,0.007121,0.074832,58.852974,0.0869,0.004837,0.008262,0.00186,0.04753
0.1,120,0,7.07107,2.24472,0.04933,0.87563,0.04835,0.08216,0.863337,0.007122,0.074835,60.852618,0.086904,0.004835,0.008261,0.0018,0.04753
0.1,124,0,7.07107,2.24472,0.04927,0.87568,0.04832,0.082163,0.863352,0.007122,0.074839,62.853308,0.086907,0.004832,0.00826,0.00174,0.04754
0.1,128,0,7.07107,2.24472,0.04922,0.87573,0.0483,0.082166,0.863366,0.007123,0.074842,64.853474,0.086911,0.00483,0.008259,0.00168,0.04754
0.1,132,0,7.07107,2.24472,0.04918,0.87578,0.04828,0.082169,0.86338,0.007123,0.074845,66.852895,0.086914,0.004828,0.008258,0.00163,0.04754
0.1,136,0,7.07107,2.24472,0.04913,0.87582,0.04826,0.082172,0.863392,0.007124,0.074848,68.853431,0.086917,0.004826,0.008257,0.00159,0.04754
0.1,140,0,7.07107,2.24472,0.04909,0.87586,0.04824,0.082175,0.863404,0.007124,0.07485,70.853909,0.086919,0.004824,0.008256,0.00154,0.04755
0.1,144,0,7.07107,2.24472,0.04905,0.8759,0.04823,0.082178,0.863416,0.007124,0.074853,72.853099,0.086922,0.004823,0.008256,0.0015,0.04755
0.1,148,0,7.07107,2.24472,0.04901,0.87594,0.04821,0.08218,0.863426,0.007125,0.074855,74.853214,0.086924,0.004821,0.008255,0.00146,0.04755
0.1,152,0,7.07107,2.24472,0.04897,0.87597,0.0482,0.082182,0.863436,0.007125,0.074858,76.85436,0.086926,0.00482,0.008254,0.00142,0.04755
0.1,156,0,7.07107,2.24472,0.04894,0.876,0.04818,0.082184,0.863446,0.007125,0.07486,78.854474,0.086929,0.004818,0.008253,0.00138,0.04755
0.1,160,0,7.07107,2.24472,0.0489,0.87603,0.04817,0.082187,0.863455,0.007126,0.074862,80.85333,0.086931,0.004817,0.008253,0.00135,0.04755
0.1,164,0,7.07107,2.24472,0.04887,0.87606,0.04815,0.082188,0.863464,0.007126,0.074864,82.853328,0.086933,0.004815,0.008252,0.00132,0.04756
0.1,168,0,7.07107,2.24472,0.04884,0.87609,0.04814,0.08219,0.863472,0.007126,0.074866,84.854388,0.086934,0.004814,0.008251,0.00129,0.04756
0.1,172,0,7.07107,2.24472,0.04882,0.87612,0.04813,0.082192,0.86348,0.007126,0.074867,86.854954,0.086936,0.004813,0.008251,0.00126,0.04756
0.1,176,0,7.07107,2.24472,0.04879,0.87614,0.04812,0.082194,0.863488,0.007127,0.074869,88.855076,0.086938,0.004812,0.00825,0.00123,0.04756
0.1,180,0,7.07107,2.24472,0.04876,0.87617,0.04811,0.082196,0.863495,0.007127,0.074871,90.853396,0.08694,0.004811,0.00825,0.0012,0.04756
0.1,184,0,7.07107,2.24472,0.04874,0.87619,0.0481,0.082197,0.863502,0.007127,0.074872,92.853327,0.086941,0.00481,0.008249,0.00117,0.04756
0.1,188,0,7.07107,2.24472,0.04871,0.87621,0.04809,0.082199,0.863508,0.007127,0.074874,94.854206,0.086943,0.004809,0.008249,0.00115,0.04756
0.1,192,0,7.07107,2.24472,0.04869,0.87624,0.04808,0.0822,0.863514,0.007128,0.074875,96.855604,0.086944,0.004808,0.008248,0.00113,0.04757
0.1,196,0,7.07107,2.24472,0.04867,0.87626,0.04807,0.082201,0.863521,0.007128,0.074876,98.855761,0.086945,0.004807,0.008248,0.0011,0.04757
0.1,200,0,7.07107,2.24472,0.04865,0.87628,0.04806,0.082203,0.863526,0.007128,0.074878,100.855109,0.086947,0.004806,0.008248,0.00108,0.04757
0.1,4,0,10,2.24472,0.08663,0.84428,0.08663,0.081652,0.893969,0.012568,0.137599,2.860095,0.080009,0.008663,0.011328,0.04096,0.04567
0.1,8,0,10,2.24472,0.06953,0.85904,0.06953,0.084609,0.909289,0.013177,0.141592,4.885857,0.082728,0.006953,0.010319,0.023,0.04652
0.1,12,0,10,2.24472,0.06297,0.86466,0.06297,0.085801,0.915648,0.013432,0.143325,6.91175,0.083813,0.006297,0.00989,0.01612,0.04685
0.1,16,0,10,2.24472,0.05944,0.86768,0.05944,0.086449,0.919101,0.013572,0.144276,8.928101,0.084402,0.005944,0.009654,0.01241,0.04703
0.1,20,0,10,2.24472,0.05723,0.86957,0.05723,0.086855,0.92126,0.013659,0.144872,10.938436,0.084771,0.005723,0.009506,0.01009,0.04714
0.1,24,0,10,2.24472,0.05572,0.87087,0.05572,0.087134,0.922735,0.01372,0.14528,12.945467,0.085023,0.005572,0.009405,0.0085,0.04721
0.1,28,0,10,2.24472,0.05461,0.87181,0.05461,0.087336,0.923806,0.013763,0.145576,14.950565,0.085207,0.005461,0.009331,0.00735,0.04727
0.1,32,0,10,2.24472,0.05378,0.87253,0.05378,0.087491,0.924619,0.013797,0.1458,16.954435,0.085347,0.005378,0.009275,0.00647,0.04731
0.1,36,0,10,2.24472,0.05312,0.87309,0.05312,0.087612,0.925256,0.013823,0.145977,18.957478,0.085457,0.005312,0.009231,0.00577,0.04734
0.1,40,0,10,2.24472,0.05259,0.87355,0.05259,0.087709,0.92577,0.013844,0.146119,20.95994,0.085546,0.005259,0.009195,0.00522,0.04737
0.1,44,0,10,2.24472,0.05215,0.87392,0.05215,0.08779,0.926193,0.013862,0.146235,22.961953,0.085619,0.005215,0.009166,0.00476,0.04739
0.1,48,0,10,2.24472,0.05178,0.87424,0.05178,0.087858,0.926547,0.013876,0.146333,24.96366,0.08568,0.005178,0.009141,0.00437,0.04741
0.1,52,0,10,2.24472,0.05147,0.8745,0.05147,0.087915,0.926848,0.013889,0.146416,26.965094,0.085732,0.005147,0.00912,0.00404,0.04743
0.1,56,0,10,2.24472,0.0512,0.87473,0.0512,0.087964,0.927107,0.013899,0.146488,28.96632,0.085777,0.00512,0.009102,0.00376,0.04744
0.1,60,0,10,2.24472,0.05097,0.87493,0.05097,0.088007,0.927332,0.013909,0.14655,30.96743,0.085816,0.005097,0.009087,0.00352,0.04745
0.1,64,0,10,2.24472,0.05076,0.87511,0.05076,0.088045,0.927529,0.013917,0.146605,32.968342,0.085851,0.005076,0.009073,0.0033,0.04746
0.1,68,0,10,2.24472,0.05058,0.87526,0.05058,0.088078,0.927704,0.013924,0.146653,34.969224,0.085881,0.005058,0.009061,0.00311,0.04747
0.1,72,0,10,2.24472,0.05042,0.8754,0.05042,0.088108,0.927859,0.01393,0.146696,36.969912,0.085908,0.005042,0.00905,0.00294,0.04748
0.1,76,0,10,2.24472,0.05028,0.87553,0.05028,0.088135,0.927999,0.013936,0.146734,38.970643,0.085932,0.005028,0.00904,0.00279,0.04749
0.1,80,0,10,2.24472,0.05015,0.87564,0.05015,0.088159,0.928124,0.013941,0.146769,40.971194,0.085954,0.005015,0.009032,0.00265,0.04749
0.1,84,0,10,2.24472,0.05003,0.87574,0.05003,0.08818,0.928238,0.013946,0.1468,42.971744,0.085974,0.005003,0.009024,0.00253,0.0475
0.1,88,0,10,2.24472,0.04992,0.87583,0.04992,0.0882,0.928342,0.01395,0.146829,44.972317,0.085992,0.004992,0.009017,0.00242,0.0475
0.1,92,0,10,2.24472,0.04982,0.87591,0.04982,0.088218,0.928436,0.013954,0.146855,46.972658,0.086008,0.004982,0.00901,0.00231,0.04751
0.1,96,0,10,2.24472,0.04973,0.87599,0.04973,0.088235,0.928523,0.013958,0.146879,48.973196,0.086023,0.004973,0.009004,0.00222,0.04751
0.1,100,0,10,2.24472,0.04965,0.87606,0.04965,0.08825,0.928603,0.013961,0.146901,50.973433,0.086037,0.004965,0.008998,0.00213,0.04752
0.1,104,0,10,2.24472,0.04957,0.87613,0.04957,0.088265,0.928677,0.013964,0.146922,52.97391,0.08605,0.004957,0.008993,0.00205,0.04752
0.1,108,0,10,2.24472,0.0495,0.87619,0.0495,0.088278,0.928746,0.013967,0.146941,54.974296,0.086062,0.00495,0.008988,0.00197,0.04753
0.1,112,0,10,2.24472,0.04943,0.87625,0.04943,0.08829,0.928809,0.01397,0.146958,56.974405,0.086073,0.004943,0.008984,0.0019,0.04753
0.1,116,0,10,2.24472,0.04937,0.8763,0.04937,0.088301,0.928869,0.013972,0.146975,58.974919,0.086083,0.004937,0.00898,0.00184,0.04753
0.1,120,0,10,2.24472,0.04931,0.87635,0.04931,0.088312,0.928924,0.013974,0.14699,60.975178,0.086093,0.004931,0.008976,0.00178,0.04753
0.1,124,0,10,2.24472,0.04926,0.8764,0.04926,0.088322,0.928976,0.013977,0.147004,62.975153,0.086102,0.004926,0.008972,0.00172,0.04754
0.1,128,0,10,2.24472,0.04921,0.87644,0.04921,0.088331,0.929025,0.013979,0.147018,64.975705,0.08611,0.004921,0.008969,0.00167,0.04754
0.1,132,0,10,2.24472,0.04916,0.87648,0.04916,0.08834,0.92907,0.01398,0.147031,66.975952,0.086118,0.004916,0.008966,0.00162,0.04754
0.1,136,0,10,2.24472,0.04912,0.87652,0.04912,0.088348,0.929113,0.013982,0.147042,68.975765,0.086126,0.004912,0.008963,0.00157,0.04754
0.1,140,0,10,2.24472,0.04907,0.87655,0.04907,0.088356,0.929154,0.013984,0.147054,70.976372,0.086133,0.004907,0.00896,0.00153,0.04755
0.1,144,0,10,2.24472,0.04903,0.87659,0.04903,0.088363,0.929192,0.013986,0.147064,72.976606,0.08614,0.004903,0.008957,0.00149,0.04755
0.1,148,0,10,2.24472,0.049,0.87662,0.049,0.08837,0.929229,0.013987,0.147074,74.976248,0.086146,0.0049,0.008955,0.00145,0.04755
0.1,152,0,10,2.24472,0.04896,0.87665,0.04896,0.088377,0.929263,0.013988,0.147084,76.97642,0.086152,0.004896,0.008952,0.00141,0.04755
0.1,156,0,10,2.24472,0.04893,0.87668,0.04893,0.088383,0.929296,0.01399,0.147093,78.977158,0.086158,0.004893,0.00895,0.00137,0.04755
0.1,160,0,10,2.24472,0.04889,0.87671,0.04889,0.088389,0.929327,0.013991,0.147101,80.977323,0.086163,0.004889,0.008948,0.00134,0.04756
0.1,164,0,10,2.24472,0.04886,0.87674,0.04886,0.088395,0.929356,0.013992,0.14711,82.976798,0.086168,0.004886,0.008946,0.00131,0.04756
0.1,168,0,10,2.24472,0.04883,0.87676,0.04883,0.0884,0.929385,0.013993,0.147117,84.976888,0.086173,0.004883,0.008944,0.00127,0.04756
0.1,172,0,10,2.24472,0.04881,0.87678,0.04881,0.088405,0.929412,0.013995,0.147125,86.977825,0.086178,0.004881,0.008942,0.00125,0.04756
0.1,176,0,10,2.24472,0.04878,0.87681,0.04878,0.08841,0.929437,0.013996,0.147132,88.977979,0.086182,0.004878,0.00894,0.00122,0.04756
0.1,180,0,10,2.24472,0.04875,0.87683,0.04875,0.088415,0.929462,0.013997,0.147139,90.97719,0.086186,0.004875,0.008938,0.00119,0.04756
0.1,184,0,10,2.24472,0.04873,0.87685,0.04873,0.088419,0.929485,0.013998,0.147145,92.977236,0.08619,0.004873,0.008937,0.00116,0.04756
0.1,188,0,10,2.24472,0.0487,0.87687,0.0487,0.088424,0.929508,0.013999,0.147151,94.978411,0.086194,0.00487,0.008935,0.00114,0.04756
0.1,192,0,10,2.24472,0.04868,0.87689,0.04868,0.088428,0.929529,0.013999,0.147157,96.978565,0.086198,0.004868,0.008934,0.00112,0.04757
0.1,196,0,10,2.24472,0.04866,0.87691,0.04866,0.088432,0.92955,0.014,0.147163,98.977947,0.086202,0.004866,0.008932,0.00109,0.04757
0.1,200,0,10,2.24472,0.04864,0.87693,0.04864,0.088436,0.92957,0.014001,0.147168,100.977491,0.086205,0.004864,0.008931,0.00107,0.04757
0.1,4,0,22.44723,2.24472,0.08435,0.85061,0.10951,0.084882,0.953201,0.019838,0.222779,2.914597,0.075329,0.010951,0.01372,0.03857,0.04578
0.1,8,0,22.44723,2.24472,0.06866,0.86273,0.08304,0.090013,0.981541,0.021399,0.233272,4.974462,0.079463,0.008304,0.012232,0.02209,0.04657
0.1,12,0,22.44723,2.24472,0.06249,0.8674,0.07265,0.092214,0.994258,0.022104,0.238255,7.015967,0.081196,0.007265,0.011539,0.01561,0.04688
0.1,16,0,22.44723,2.24472,0.05913,0.86994,0.06699,0.093444,1.001416,0.022505,0.241113,9.041381,0.082157,0.006699,0.011145,0.01208,0.04704
0.1,20,0,22.44723,2.24472,0.057,0.87153,0.06341,0.094226,1.005965,0.022761,0.242943,11.057613,0.082766,0.006341,0.010893,0.00985,0.04715
0.1,24,0,22.44723,2.24472,0.05554,0.87263,0.06095,0.094766,1.009096,0.022938,0.244206,13.06877,0.083187,0.006095,0.010718,0.00832,0.04722
0.1,28,0,22.44723,2.24472,0.05447,0.87343,0.05916,0.095161,1.011379,0.023068,0.245127,15.07691,0.083494,0.005916,0.01059,0.0072,0.04728
0.1,32,0,22.44723,2.24472,0.05366,0.87404,0.05779,0.095463,1.013115,0.023167,0.245828,17.083117,0.083728,0.005779,0.010493,0.00634,0.04732
0.1,36,0,22.44723,2.24472,0.05302,0.87453,0.05671,0.0957,1.01448,0.023245,0.246379,19.088006,0.083913,0.005671,0.010416,0.00567,0.04735
0.1,40,0,22.44723,2.24472,0.0525,0.87492,0.05584,0.095892,1.01558,0.023308,0.246823,21.09196,0.084062,0.005584,0.010354,0.00513,0.04737
0.1,44,0,22.44723,2.24472,0.05207,0.87524,0.05512,0.09605,1.016486,0.02336,0.247189,23.095225,0.084185,0.005512,0.010303,0.00468,0.0474
0.1,48,0,22.44723,2.24472,0.05171,0.87551,0.05451,0.096183,1.017246,0.023404,0.247496,25.097961,0.084289,0.005451,0.01026,0.0043,0.04741
0.1,52,0,22.44723,2.24472,0.05141,0.87573,0.054,0.096296,1.017891,0.023441,0.247756,27.100285,0.084376,0.0054,0.010224,0.00398,0.04743
0.1,56,0,22.44723,2.24472,0.05115,0.87593,0.05356,0.096394,1.018446,0.023473,0.24798,29.102272,0.084452,0.005356,0.010192,0.0037,0.04744
0.1,60,0,22.44723,2.24472,0.05092,0.8761,0.05317,0.096478,1.018929,0.023501,0.248175,31.104015,0.084518,0.005317,0.010165,0.00346,0.04745
0.1,64,0,22.44723,2.24472,0.05072,0.87626,0.05283,0.096553,1.019353,0.023525,0.248346,33.10555,0.084576,0.005283,0.010141,0.00325,0.04746
0.1,68,0,22.44723,2.24472,0.05054,0.87639,0.05253,0.096619,1.019728,0.023547,0.248498,35.106948,0.084627,0.005253,0.01012,0.00307,0.04747
0.1,72,0,22.44723,2.24472,0.05038,0.87651,0.05227,0.096677,1.020062,0.023566,0.248633,37.108151,0.084673,0.005227,0.010101,0.0029,0.04748
0.1,76,0,22.44723,2.24472,0.05024,0.87661,0.05203,0.09673,1.020361,0.023583,0.248753,39.109235,0.084714,0.005203,0.010084,0.00275,0.04749
0.1,80,0,22.44723,2.24472,0.05011,0.87671,0.05181,0.096777,1.020631,0.023599,0.248862,41.110147,0.084751,0.005181,0.010068,0.00262,0.04749
0.1,84,0,22.44723,2.24472,0.04999,0.8768,0.05162,0.09682,1.020875,0.023613,0.248961,43.111038,0.084784,0.005162,0.010054,0.00249,0.0475
0.1,88,0,22.44723,2.24472,0.04989,0.87688,0.05144,0.09686,1.021098,0.023626,0.249051,45.111886,0.084815,0.005144,0.010042,0.00238,0.04751
0.1,92,0,22.44723,2.24472,0.04979,0.87695,0.05127,0.096896,1.021302,0.023638,0.249133,47.112702,0.084843,0.005127,0.01003,0.00228,0.04751
0.1,96,0,22.44723,2.24472,0.0497,0.87702,0.05113,0.096928,1.021489,0.023648,0.249209,49.113365,0.084868,0.005113,0.010019,0.00219,0.04751
0.1,100,0,22.44723,2.24472,0.04962,0.87708,0.05099,0.096959,1.021661,0.023658,0.249278,51.113991,0.084892,0.005099,0.01001,0.0021,0.04752
0.1,104,0,22.44723,2.24472,0.04954,0.87714,0.05086,0.096987,1.02182,0.023668,0.249342,53.114391,0.084914,0.005086,0.01,0.00202,0.04752
0.1,108,0,22.44723,2.24472,0.04947,0.87719,0.05074,0.097013,1.021967,0.023676,0.249402,55.114928,0.084934,0.005074,0.009992,0.00195,0.04753
0.1,112,0,22.44723,2.24472,0.04941,0.87724,0.05063,0.097037,1.022104,0.023684,0.249457,57.115398,0.084953,0.005063,0.009984,0.00188,0.04753
0.1,116,0,22.44723,2.24472,0.04935,0.87728,0.05053,0.09706,1.022232,0.023691,0.249509,59.116144,0.08497,0.005053,0.009977,0.00182,0.04753
0.1,120,0,22.44723,2.24472,0.04929,0.87733,0.05043,0.097081,1.022351,0.023698,0.249557,61.116621,0.084986,0.005043,0.00997,0.00176,0.04754
0.1,124,0,22.44723,2.24472,0.04924,0.87737,0.05034,0.0971,1.022463,0.023705,0.249602,63.117004,0.085002,0.005034,0.009964,0.0017,0.04754
0.1,128,0,22.44723,2.24472,0.04919,0.8774,0.05026,0.097119,1.022568,0.023711,0.249644,65.117396,0.085016,0.005026,0.009958,0.00165,0.04754
0.1,132,0,22.44723,2.24472,0.04914,0.87744,0.05018,0.097136,1.022666,0.023717,0.249684,67.117357,0.08503,0.005018,0.009952,0.0016,0.04754
0.1,136,0,22.44723,2.24472,0.0491,0.87747,0.05011,0.097153,1.022759,0.023722,0.249722,69.117655,0.085042,0.005011,0.009947,0.00155,0.04755
0.1,140,0,22.44723,2.24472,0.04906,0.8775,0.05004,0.097168,1.022846,0.023727,0.249757,71.117975,0.085054,0.005004,0.009942,0.00151,0.04755
0.1,144,0,22.44723,2.24472,0.04902,0.87753,0.04997,0.097183,1.022929,0.023732,0.24979,73.118224,0.085066,0.004997,0.009937,0.00147,0.04755
0.1,148,0,22.44723,2.24472,0.04898,0.87756,0.04991,0.097196,1.023007,0.023736,0.249822,75.118667,0.085077,0.004991,0.009933,0.00143,0.04755
0.1,152,0,22.44723,2.24472,0.04894,0.87759,0.04985,0.09721,1.023081,0.023741,0.249852,77.119472,0.085087,0.004985,0.009928,0.00139,0.04755
0.1,156,0,22.44723,2.24472,0.04891,0.87761,0.04979,0.097222,1.023152,0.023745,0.24988,79.119766,0.085096,0.004979,0.009924,0.00135,0.04755
0.1,160,0,22.44723,2.24472,0.04888,0.87764,0.04974,0.097234,1.023219,0.023749,0.249907,81.120047,0.085106,0.004974,0.009921,0.00132,0.04756
0.1,164,0,22.44723,2.24472,0.04885,0.87766,0.04969,0.097245,1.023282,0.023752,0.249933,83.120232,0.085114,0.004969,0.009917,0.00129,0.04756
0.1,168,0,22.44723,2.24472,0.04882,0.87768,0.04964,0.097256,1.023343,0.023756,0.249957,85.120388,0.085123,0.004964,0.009914,0.00126,0.04756
0.1,172,0,22.44723,2.24472,0.04879,0.8777,0.04959,0.097266,1.023401,0.023759,0.249981,87.119665,0.085131,0.004959,0.00991,0.00123,0.04756
0.1,176,0,22.44723,2.24472,0.04876,0.87772,0.04955,0.097276,1.023456,0.023763,0.250003,89.119854,0.085138,0.004955,0.009907,0.0012,0.04756
0.1,180,0,22.44723,2.24472,0.04874,0.87774,0.0495,0.097285,1.023509,0.023766,0.250024,91.120042,0.085146,0.00495,0.009904,0.00118,0.04756
0.1,184,0,22.44723,2.24472,0.04872,0.87776,0.04946,0.097294,1.023559,0.023769,0.250045,93.120129,0.085152,0.004946,0.009901,0.00115,0.04756
0.1,188,0,22.44723,2.24472,0.04869,0.87778,0.04942,0.097303,1.023607,0.023771,0.250064,95.120309,0.085159,0.004942,0.009898,0.00113,0.04757
0.1,192,0,22.44723,2.24472,0.04867,0.87779,0.04939,0.097311,1.023654,0.023774,0.250083,97.120491,0.085165,0.004939,0.009896,0.0011,0.04757
0.1,196,0,22.44723,2.24472,0.04865,0.87781,0.04935,0.097319,1.023698,0.023777,0.250101,99.122066,0.085172,0.004935,0.009893,0.00108,0.04757
0.1,200,0,22.44723,2.24472,0.04863,0.87782,0.04932,0.097326,1.023741,0.023779,0.250118,101.122348,0.085178,0.004932,0.009891,0.00106,0.04757
0.1,4,-0.48891,14.0952,2.24472,0.08058,0.86105,0.06903,0.097826,1.050798,0.039457,0.423831,3.356592,0.067599,0.006903,0.025498,0.03461,0.04597
0.1,8,-0.48891,14.0952,2.24472,0.06681,0.87063,0.06147,0.10277,1.094975,0.040205,0.428351,5.249894,0.072459,0.006147,0.021395,0.02015,0.04666
0.1,12,-0.48891,14.0952,2.24472,0.06158,0.87259,0.05719,0.106477,1.129322,0.040645,0.431068,7.340629,0.076243,0.005719,0.018038,0.01466,0.04692
0.1,16,-0.48891,14.0952,2.24472,0.05852,0.87425,0.05513,0.10809,1.143929,0.04086,0.432416,9.362019,0.077861,0.005513,0.016627,0.01145,0.04707
0.1,20,-0.48891,14.0952,2.24472,0.05656,0.87531,0.0538,0.109129,1.153311,0.040999,0.433283,11.373342,0.078903,0.00538,0.015717,0.00939,0.04717
0.1,24,-0.48891,14.0952,2.24472,0.05521,0.87601,0.05285,0.109884,1.16014,0.041098,0.4339,13.385703,0.079663,0.005285,0.015051,0.00797,0.04724
0.1,28,-0.48891,14.0952,2.24472,0.0542,0.87654,0.05216,0.110431,1.165066,0.041171,0.434349,15.393437,0.080213,0.005216,0.014571,0.00691,0.04729
0.1,32,-0.48891,14.0952,2.24472,0.05344,0.87694,0.05163,0.110851,1.168843,0.041226,0.434693,17.399382,0.080635,0.005163,0.014202,0.00611,0.04733
0.1,36,-0.48891,14.0952,2.24472,0.05283,0.87726,0.05122,0.111183,1.171834,0.04127,0.434966,19.404207,0.080969,0.005122,0.01391,0.00547,0.04736
0.1,40,-0.48891,14.0952,2.24472,0.05234,0.87752,0.05088,0.111453,1.174256,0.041306,0.435186,21.408079,0.08124,0.005088,0.013673,0.00495,0.04738
0.1,44,-0.48891,14.0952,2.24472,0.05193,0.87773,0.05059,0.111676,1.176258,0.041335,0.435369,23.411283,0.081464,0.005059,0.013477,0.00453,0.0474
0.1,48,-0.48891,14.0952,2.24472,0.05159,0.87791,0.05036,0.111863,1.17794,0.04136,0.435522,25.413983,0.081652,0.005036,0.013312,0.00417,0.04742
0.1,52,-0.48891,14.0952,2.24472,0.05129,0.87806,0.05016,0.112023,1.179375,0.041381,0.435653,27.416277,0.081813,0.005016,0.013171,0.00386,0.04744
0.1,56,-0.48891,14.0952,2.24472,0.05104,0.8782,0.04998,0.112161,1.180612,0.041399,0.435765,29.418266,0.081952,0.004998,0.01305,0.00359,0.04745
0.1,60,-0.48891,14.0952,2.24472,0.05082,0.87831,0.04983,0.112282,1.18169,0.041415,0.435863,31.41998,0.082073,0.004983,0.012944,0.00336,0.04746
0.1,64,-0.48891,14.0952,2.24472,0.05063,0.87841,0.0497,0.112387,1.182637,0.041429,0.43595,33.42152,0.082179,0.00497,0.012851,0.00316,0.04747
0.1,68,-0.48891,14.0952,2.24472,0.05046,0.8785,0.04958,0.112481,1.183476,0.041442,0.436026,35.422863,0.082273,0.004958,0.012769,0.00298,0.04748
0.1,72,-0.48891,14.0952,2.24472,0.05031,0.87858,0.04947,0.112565,1.184225,0.041453,0.436094,37.424064,0.082357,0.004947,0.012695,0.00282,0.04748
0.1,76,-0.48891,14.0952,2.24472,0.05017,0.87865,0.04938,0.11264,1.184898,0.041463,0.436156,39.425156,0.082433,0.004938,0.012629,0.00268,0.04749
0.1,80,-0.48891,14.0952,2.24472,0.05004,0.87872,0.04929,0.112707,1.185504,0.041471,0.436211,41.426114,0.082501,0.004929,0.01257,0.00255,0.0475
0.1,84,-0.48891,14.0952,2.24472,0.04993,0.87878,0.04922,0.112769,1.186054,0.04148,0.436261,43.426994,0.082563,0.004922,0.012516,0.00243,0.0475
0.1,88,-0.48891,14.0952,2.24472,0.04983,0.87883,0.04914,0.112825,1.186556,0.041487,0.436307,45.427827,0.082619,0.004914,0.012467,0.00232,0.04751
