XLA,MU,THT,DT1,DT2,N,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.8,1,0.1,1,2,4,120,0,1.25,2.24472,0.05895,0.44404,0.05895,1.59941,2.12308,1.102391,1.463368,61.157572,0.575615,0.047157,0.177229,0.01189,0.04705
0.8,1,0.1,1,2,4,124,0,1.25,2.24472,0.05859,0.44393,0.05859,1.602325,2.126203,1.104851,1.466118,63.162003,0.576142,0.046875,0.176983,0.01152,0.04707
0.8,1,0.1,1,2,4,128,0,1.25,2.24472,0.05826,0.44384,0.05826,1.605065,2.129137,1.107163,1.468702,65.166173,0.576637,0.04661,0.176753,0.01118,0.04709
0.8,1,0.1,1,2,4,132,0,1.25,2.24472,0.05795,0.44374,0.05795,1.607648,2.1319,1.109343,1.471136,67.170254,0.577104,0.04636,0.176535,0.01085,0.0471
0.8,1,0.1,1,2,4,136,0,1.25,2.24472,0.05766,0.44366,0.05766,1.610083,2.134502,1.111398,1.473428,69.173953,0.577545,0.046125,0.176331,0.01054,0.04712
0.8,1,0.1,1,2,4,140,0,1.25,2.24472,0.05738,0.44358,0.05738,1.612383,2.13696,1.113339,1.475592,71.177498,0.57796,0.045903,0.176137,0.01025,0.04713
0.8,1,0.1,1,2,4,144,0,1.25,2.24472,0.05712,0.4435,0.05712,1.61456,2.139284,1.115177,1.477639,73.180802,0.578354,0.045693,0.175954,0.00997,0.04714
0.8,1,0.1,1,2,4,148,0,1.25,2.24472,0.05687,0.44343,0.05687,1.616624,2.141485,1.116918,1.479578,75.183995,0.578727,0.045493,0.17578,0.00971,0.04716
0.8,1,0.1,1,2,4,152,0,1.25,2.24472,0.05663,0.44336,0.05663,1.618582,2.143574,1.118571,1.481418,77.186959,0.57908,0.045304,0.175615,0.00946,0.04717
0.8,1,0.1,1,2,4,156,0,1.25,2.24472,0.05641,0.44329,0.05641,1.620443,2.145557,1.120141,1.483164,79.189679,0.579416,0.045125,0.175459,0.00923,0.04718
0.8,1,0.1,1,2,4,160,0,1.25,2.24472,0.05619,0.44323,0.05619,1.62221,2.14744,1.121633,1.484823,81.192255,0.579736,0.044954,0.17531,0.009,0.04719
0.8,1,0.1,1,2,4,164,0,1.25,2.24472,0.05599,0.44317,0.05599,1.623897,2.149235,1.123056,1.486404,83.19482,0.58004,0.044791,0.175168,0.00879,0.0472
0.8,1,0.1,1,2,4,168,0,1.25,2.24472,0.0558,0.44311,0.0558,1.625505,2.150947,1.124414,1.487912,85.197265,0.580331,0.044636,0.175033,0.00858,0.04721
0.8,1,0.1,1,2,4,172,0,1.25,2.24472,0.05561,0.44306,0.05561,1.62704,2.15258,1.12571,1.489351,87.199598,0.580608,0.044488,0.174904,0.00839,0.04722
0.8,1,0.1,1,2,4,176,0,1.25,2.24472,0.05543,0.44301,0.05543,1.628508,2.154141,1.126949,1.490725,89.201827,0.580873,0.044346,0.17478,0.0082,0.04723
0.8,1,0.1,1,2,4,180,0,1.25,2.24472,0.05526,0.44296,0.05526,1.629912,2.155633,1.128134,1.49204,91.203958,0.581127,0.044211,0.174662,0.00803,0.04724
0.8,1,0.1,1,2,4,184,0,1.25,2.24472,0.0551,0.44291,0.0551,1.631257,2.157062,1.129269,1.493298,93.206367,0.58137,0.044081,0.174549,0.00786,0.04724
0.8,1,0.1,1,2,4,188,0,1.25,2.24472,0.05495,0.44286,0.05495,1.632548,2.158434,1.130359,1.494507,95.208487,0.581603,0.043957,0.174441,0.00769,0.04725
0.8,1,0.1,1,2,4,192,0,1.25,2.24472,0.0548,0.44282,0.0548,1.633785,2.159747,1.131402,1.495663,97.210353,0.581826,0.043837,0.174337,0.00754,0.04726
0.8,1,0.1,1,2,4,196,0,1.25,2.24472,0.05465,0.44278,0.05465,1.634972,2.161007,1.132404,1.496773,99.212252,0.582041,0.043723,0.174237,0.00739,0.04727
0.8,1,0.1,1,2,4,200,0,1.25,2.24472,0.05452,0.44274,0.05452,1.636113,2.162218,1.133367,1.49784,101.213965,0.582247,0.043613,0.174141,0.00724,0.04727
0.8,1,0.1,1,2,4,4,0,2.8059,2.24472,0.19791,0.53596,0.26606,0.855926,1.457767,0.589795,1.004506,2.708743,0.308216,0.212851,0.278932,0.15781,0.0401
0.8,1,0.1,1,2,4,8,0,2.8059,2.24472,0.14589,0.53366,0.18741,1.099031,1.675089,0.778584,1.182324,4.927917,0.371121,0.149928,0.27895,0.10319,0.04271
0.8,1,0.1,1,2,4,12,0,2.8059,2.24472,0.12187,0.52804,0.15201,1.256574,1.828294,0.906491,1.313555,7.090179,0.405443,0.121609,0.272948,0.07797,0.04391
0.8,1,0.1,1,2,4,16,0,2.8059,2.24472,0.10755,0.52293,0.13126,1.372723,1.947138,1.003211,1.418014,9.213112,0.427944,0.105005,0.267051,0.06293,0.04462
0.8,1,0.1,1,2,4,20,0,2.8059,2.24472,0.09796,0.51864,0.11752,1.463334,2.04357,1.079933,1.503906,11.309797,0.444029,0.094016,0.261955,0.05286,0.0451
0.8,1,0.1,1,2,4,24,0,2.8059,2.24472,0.09106,0.51506,0.10773,1.53646,2.123761,1.142584,1.575858,13.388413,0.456161,0.086185,0.257654,0.04562,0.04545
0.8,1,0.1,1,2,4,28,0,2.8059,2.24472,0.08585,0.51207,0.10039,1.59687,2.191492,1.19479,1.636908,15.453911,0.465662,0.08031,0.254028,0.04014,0.04571
0.8,1,0.1,1,2,4,32,0,2.8059,2.24472,0.08177,0.50955,0.09467,1.647651,2.24935,1.238966,1.689218,17.509459,0.473312,0.075734,0.250954,0.03586,0.04591
0.8,1,0.1,1,2,4,36,0,2.8059,2.24472,0.07848,0.5074,0.09008,1.690925,2.299221,1.276804,1.734408,19.557216,0.479607,0.072066,0.248327,0.03241,0.04608
0.8,1,0.1,1,2,4,40,0,2.8059,2.24472,0.07578,0.50555,0.08632,1.728214,2.34254,1.309542,1.773726,21.598726,0.484878,0.069058,0.246064,0.02957,0.04621
0.8,1,0.1,1,2,4,44,0,2.8059,2.24472,0.07351,0.50395,0.08318,1.760649,2.380422,1.338112,1.80815,23.635132,0.489355,0.066544,0.244101,0.02719,0.04632
0.8,1,0.1,1,2,4,48,0,2.8059,2.24472,0.07158,0.50256,0.08052,1.789092,2.41375,1.363232,1.838466,25.667306,0.493203,0.064412,0.242384,0.02516,0.04642
0.8,1,0.1,1,2,4,52,0,2.8059,2.24472,0.06993,0.50133,0.07823,1.81421,2.443236,1.385464,1.865308,27.695937,0.496546,0.06258,0.240874,0.02342,0.0465
0.8,1,0.1,1,2,4,56,0,2.8059,2.24472,0.06848,0.50024,0.07624,1.836533,2.469456,1.405256,1.88919,29.721545,0.499476,0.060989,0.239535,0.02191,0.04658
0.8,1,0.1,1,2,4,60,0,2.8059,2.24472,0.06722,0.49927,0.07449,1.856483,2.492884,1.422972,1.91054,31.744579,0.502064,0.059593,0.238343,0.02058,0.04664
0.8,1,0.1,1,2,4,64,0,2.8059,2.24472,0.06609,0.49841,0.07295,1.874406,2.513913,1.438907,1.929711,33.765391,0.504366,0.058358,0.237276,0.0194,0.0467
0.8,1,0.1,1,2,4,68,0,2.8059,2.24472,0.06509,0.49763,0.07157,1.890581,2.532868,1.453303,1.946996,35.784263,0.506427,0.057258,0.236315,0.01835,0.04675
0.8,1,0.1,1,2,4,72,0,2.8059,2.24472,0.0642,0.49692,0.07034,1.905244,2.550022,1.466365,1.962644,37.80146,0.508282,0.056272,0.235446,0.01741,0.04679
0.8,1,0.1,1,2,4,76,0,2.8059,2.24472,0.06339,0.49628,0.06923,1.918589,2.565606,1.47826,1.976862,39.817178,0.509959,0.055383,0.234657,0.01656,0.04683
0.8,1,0.1,1,2,4,80,0,2.8059,2.24472,0.06265,0.4957,0.06822,1.930777,2.579812,1.489132,1.989826,41.831556,0.511484,0.054577,0.233938,0.01579,0.04687
0.8,1,0.1,1,2,4,84,0,2.8059,2.24472,0.06199,0.49517,0.0673,1.941949,2.59281,1.499103,2.001689,43.844811,0.512876,0.053844,0.23328,0.01508,0.0469
0.8,1,0.1,1,2,4,88,0,2.8059,2.24472,0.06137,0.49468,0.06647,1.952223,2.604738,1.508275,2.012577,45.85704,0.514151,0.053172,0.232676,0.01444,0.04693
0.8,1,0.1,1,2,4,92,0,2.8059,2.24472,0.06081,0.49423,0.0657,1.961698,2.615719,1.516738,2.022601,47.868334,0.515324,0.052556,0.23212,0.01385,0.04696
0.8,1,0.1,1,2,4,96,0,2.8059,2.24472,0.06029,0.49381,0.06499,1.970462,2.625857,1.524568,2.031857,49.878825,0.516405,0.051989,0.231606,0.01331,0.04699
0.8,1,0.1,1,2,4,100,0,2.8059,2.24472,0.05982,0.49343,0.06433,1.978589,2.635242,1.531832,2.040426,51.88855,0.517406,0.051464,0.23113,0.01281,0.04701
0.8,1,0.1,1,2,4,104,0,2.8059,2.24472,0.05937,0.49307,0.06372,1.986145,2.643952,1.538586,2.048379,53.897639,0.518334,0.050977,0.230688,0.01234,0.04703
0.8,1,0.1,1,2,4,108,0,2.8059,2.24472,0.05896,0.49273,0.06316,1.993186,2.652056,1.54488,2.055779,55.906087,0.519198,0.050525,0.230276,0.01191,0.04705
0.8,1,0.1,1,2,4,112,0,2.8059,2.24472,0.05858,0.49242,0.06263,1.999762,2.659613,1.550761,2.062681,57.914032,0.520004,0.050104,0.229892,0.0115,0.04707
0.8,1,0.1,1,2,4,116,0,2.8059,2.24472,0.05822,0.49213,0.06214,2.005919,2.66668,1.556267,2.069134,59.921528,0.520758,0.04971,0.229533,0.01113,0.04709
0.8,1,0.1,1,2,4,120,0,2.8059,2.24472,0.05788,0.49186,0.06168,2.01169,2.673295,1.561429,2.075175,61.928504,0.521463,0.049341,0.229196,0.01077,0.04711
0.8,1,0.1,1,2,4,124,0,2.8059,2.24472,0.05756,0.4916,0.06124,2.017113,2.679502,1.566279,2.080845,63.935063,0.522126,0.048995,0.22888,0.01044,0.04712
0.8,1,0.1,1,2,4,128,0,2.8059,2.24472,0.05727,0.49136,0.06084,2.022216,2.685338,1.570845,2.086175,65.941242,0.522749,0.048669,0.228582,0.01013,0.04714
0.8,1,0.1,1,2,4,132,0,2.8059,2.24472,0.05699,0.49113,0.06045,2.027028,2.690835,1.57515,2.091195,67.94707,0.523336,0.048363,0.228302,0.00984,0.04715
0.8,1,0.1,1,2,4,136,0,2.8059,2.24472,0.05672,0.49092,0.06009,2.031572,2.69602,1.579215,2.095931,69.952576,0.52389,0.048073,0.228037,0.00956,0.04716
0.8,1,0.1,1,2,4,140,0,2.8059,2.24472,0.05647,0.49072,0.05975,2.035869,2.700919,1.58306,2.100406,71.957857,0.524414,0.0478,0.227786,0.0093,0.04718
0.8,1,0.1,1,2,4,144,0,2.8059,2.24472,0.05624,0.49052,0.05943,2.039939,2.705555,1.586702,2.10464,73.9628,0.52491,0.047541,0.227549,0.00905,0.04719
0.8,1,0.1,1,2,4,148,0,2.8059,2.24472,0.05601,0.49034,0.05912,2.043799,2.709949,1.590156,2.108654,75.967395,0.52538,0.047296,0.227325,0.00881,0.0472
0.8,1,0.1,1,2,4,152,0,2.8059,2.24472,0.0558,0.49017,0.05883,2.047462,2.714114,1.593433,2.112458,77.971733,0.525826,0.047063,0.227111,0.00859,0.04721
0.8,1,0.1,1,2,4,156,0,2.8059,2.24472,0.0556,0.49001,0.05855,2.050947,2.718076,1.596553,2.116077,79.975942,0.52625,0.046842,0.226908,0.00838,0.04722
0.8,1,0.1,1,2,4,160,0,2.8059,2.24472,0.05541,0.48985,0.05829,2.054266,2.721845,1.599523,2.119519,81.979942,0.526654,0.046631,0.226715,0.00818,0.04723
0.8,1,0.1,1,2,4,164,0,2.8059,2.24472,0.05522,0.4897,0.05804,2.057429,2.725435,1.602353,2.122799,83.983831,0.527039,0.04643,0.226531,0.00799,0.04724
0.8,1,0.1,1,2,4,168,0,2.8059,2.24472,0.05505,0.48956,0.0578,2.060447,2.728859,1.605054,2.125926,85.987466,0.527406,0.046238,0.226355,0.0078,0.04725
0.8,1,0.1,1,2,4,172,0,2.8059,2.24472,0.05488,0.48942,0.05757,2.06333,2.732128,1.607635,2.128912,87.99093,0.527757,0.046056,0.226188,0.00763,0.04726
0.8,1,0.1,1,2,4,176,0,2.8059,2.24472,0.05472,0.48929,0.05735,2.066087,2.735251,1.610102,2.131765,89.994348,0.528092,0.045881,0.226027,0.00746,0.04726
0.8,1,0.1,1,2,4,180,0,2.8059,2.24472,0.05457,0.48917,0.05714,2.068725,2.738239,1.612463,2.134494,91.997512,0.528413,0.045713,0.225874,0.0073,0.04727
0.8,1,0.1,1,2,4,184,0,2.8059,2.24472,0.05442,0.48905,0.05694,2.071253,2.7411,1.614725,2.137108,94.000532,0.528721,0.045553,0.225727,0.00715,0.04728
0.8,1,0.1,1,2,4,188,0,2.8059,2.24472,0.05428,0.48893,0.05675,2.073681,2.743849,1.616899,2.139618,96.003878,0.529016,0.045399,0.225585,0.007,0.04729
0.8,1,0.1,1,2,4,192,0,2.8059,2.24472,0.05415,0.48882,0.05656,2.076008,2.74648,1.61898,2.142021,98.006696,0.529299,0.045251,0.22545,0.00686,0.04729
0.8,1,0.1,1,2,4,196,0,2.8059,2.24472,0.05402,0.48872,0.05639,2.078242,2.749005,1.62098,2.144328,100.009508,0.529571,0.045109,0.22532,0.00672,0.0473
0.8,1,0.1,1,2,4,200,0,2.8059,2.24472,0.0539,0.48862,0.05622,2.080389,2.751432,1.622902,2.146545,102.01211,0.529832,0.044973,0.225195,0.00659,0.04731
0.8,1,0.1,1,2,4,4,-0.48891,1.7619,2.24472,0.22128,0.47121,0.19623,0.905994,1.40897,0.598484,0.930741,2.726382,0.356138,0.156981,0.286881,0.18234,0.03894
0.8,1,0.1,1,2,4,8,-0.48891,1.7619,2.24472,0.15845,0.48018,0.14335,1.093555,1.586307,0.732183,1.059067,4.741886,0.418517,0.114682,0.266801,0.11637,0.04208
0.8,1,0.1,1,2,4,12,-0.48891,1.7619,2.24472,0.13109,0.47538,0.12054,1.215773,1.715663,0.82224,1.157005,6.843054,0.455764,0.09643,0.247805,0.08764,0.04345
0.8,1,0.1,1,2,4,16,-0.48891,1.7619,2.24472,0.11454,0.47288,0.10627,1.298184,1.802391,0.8856,1.226515,8.908452,0.477828,0.08502,0.237153,0.07027,0.04427
0.8,1,0.1,1,2,4,20,-0.48891,1.7619,2.24472,0.10355,0.4705,0.09674,1.36029,1.869353,0.934343,1.281366,10.963116,0.493304,0.077388,0.229307,0.05873,0.04482
0.8,1,0.1,1,2,4,24,-0.48891,1.7619,2.24472,0.0957,0.46836,0.08991,1.409204,1.923193,0.973262,1.326032,13.011914,0.50488,0.071928,0.223193,0.05049,0.04521
0.8,1,0.1,1,2,4,28,-0.48891,1.7619,2.24472,0.0898,0.46656,0.08475,1.448597,1.96709,1.004962,1.362825,15.053427,0.513789,0.067803,0.218407,0.04429,0.04551
0.8,1,0.1,1,2,4,32,-0.48891,1.7619,2.24472,0.0852,0.46504,0.08072,1.481063,2.003608,1.0313,1.393639,17.089653,0.520885,0.06458,0.214535,0.03946,0.04574
0.8,1,0.1,1,2,4,36,-0.48891,1.7619,2.24472,0.08151,0.46373,0.07749,1.508265,2.034399,1.053507,1.419747,19.121512,0.526671,0.06199,0.211339,0.03559,0.04592
0.8,1,0.1,1,2,4,40,-0.48891,1.7619,2.24472,0.07848,0.46261,0.07483,1.531362,2.060645,1.072455,1.442082,21.149627,0.531477,0.059863,0.208661,0.03241,0.04608
0.8,1,0.1,1,2,4,44,-0.48891,1.7619,2.24472,0.07595,0.46164,0.0726,1.551196,2.083231,1.088789,1.461356,23.174584,0.53553,0.058084,0.206386,0.02975,0.0462
0.8,1,0.1,1,2,4,48,-0.48891,1.7619,2.24472,0.07381,0.46079,0.07072,1.568395,2.102832,1.102995,1.478118,25.196834,0.538995,0.056574,0.204431,0.0275,0.04631
0.8,1,0.1,1,2,4,52,-0.48891,1.7619,2.24472,0.07197,0.46005,0.0691,1.583434,2.119969,1.115449,1.492797,27.216747,0.541989,0.055276,0.202734,0.02557,0.0464
0.8,1,0.1,1,2,4,56,-0.48891,1.7619,2.24472,0.07037,0.45939,0.06769,1.596684,2.135055,1.126443,1.505736,29.234644,0.544602,0.054149,0.201248,0.02389,0.04648
0.8,1,0.1,1,2,4,60,-0.48891,1.7619,2.24472,0.06897,0.45881,0.06645,1.608435,2.148418,1.136209,1.517209,31.250786,0.546901,0.053161,0.199938,0.02241,0.04655
0.8,1,0.1,1,2,4,64,-0.48891,1.7619,2.24472,0.06773,0.45829,0.06536,1.61892,2.160323,1.144934,1.527438,33.265396,0.548939,0.052287,0.198773,0.02111,0.04661
0.8,1,0.1,1,2,4,68,-0.48891,1.7619,2.24472,0.06662,0.45782,0.06439,1.628327,2.170986,1.15277,1.536605,35.278681,0.550758,0.051509,0.197732,0.01995,0.04667
0.8,1,0.1,1,2,4,72,-0.48891,1.7619,2.24472,0.06564,0.4574,0.06352,1.636808,2.180582,1.159842,1.544859,37.290782,0.552391,0.050812,0.196797,0.01892,0.04672
0.8,1,0.1,1,2,4,76,-0.48891,1.7619,2.24472,0.06475,0.45702,0.06273,1.64449,2.189259,1.166252,1.552327,39.301839,0.553864,0.050184,0.195951,0.01798,0.04676
0.8,1,0.1,1,2,4,80,-0.48891,1.7619,2.24472,0.06394,0.45667,0.06202,1.651479,2.197139,1.172087,1.55911,41.311974,0.555201,0.049615,0.195184,0.01714,0.0468
0.8,1,0.1,1,2,4,84,-0.48891,1.7619,2.24472,0.06321,0.45635,0.06137,1.657861,2.204323,1.177417,1.565296,43.321291,0.556418,0.049097,0.194484,0.01637,0.04684
0.8,1,0.1,1,2,4,88,-0.48891,1.7619,2.24472,0.06253,0.45606,0.06078,1.66371,2.210896,1.182305,1.570958,45.32988,0.557532,0.048624,0.193844,0.01566,0.04687
0.8,1,0.1,1,2,4,92,-0.48891,1.7619,2.24472,0.06192,0.45579,0.06024,1.669091,2.216935,1.186802,1.576159,47.337811,0.558555,0.04819,0.193256,0.01501,0.0469
0.8,1,0.1,1,2,4,96,-0.48891,1.7619,2.24472,0.06135,0.45555,0.05974,1.674053,2.222496,1.190951,1.580951,49.345136,0.559497,0.04779,0.192714,0.01442,0.04693
0.8,1,0.1,1,2,4,100,-0.48891,1.7619,2.24472,0.06083,0.45532,0.05928,1.678645,2.227635,1.194791,1.585379,51.351969,0.560367,0.04742,0.192213,0.01387,0.04696
0.8,1,0.1,1,2,4,104,-0.48891,1.7619,2.24472,0.06034,0.45511,0.05885,1.682905,2.232397,1.198355,1.589483,53.358333,0.561174,0.047078,0.191748,0.01336,0.04698
0.8,1,0.1,1,2,4,108,-0.48891,1.7619,2.24472,0.05989,0.45491,0.05845,1.686867,2.236822,1.20167,1.593296,55.36421,0.561924,0.04676,0.191316,0.01289,0.04701
0.8,1,0.1,1,2,4,112,-0.48891,1.7619,2.24472,0.05947,0.45473,0.05808,1.69056,2.240941,1.204759,1.596847,57.369726,0.562622,0.046464,0.190914,0.01245,0.04703
0.8,1,0.1,1,2,4,116,-0.48891,1.7619,2.24472,0.05908,0.45455,0.05773,1.694013,2.244789,1.207649,1.600163,59.374917,0.563275,0.046187,0.190538,0.01204,0.04705
0.8,1,0.1,1,2,4,120,-0.48891,1.7619,2.24472,0.05871,0.45439,0.05741,1.697246,2.248389,1.210355,1.603267,61.379792,0.563886,0.045928,0.190186,0.01165,0.04706
0.8,1,0.1,1,2,4,124,-0.48891,1.7619,2.24472,0.05837,0.45424,0.05711,1.700281,2.251765,1.212894,1.606177,63.384381,0.564459,0.045685,0.189855,0.01129,0.04708
0.8,1,0.1,1,2,4,128,-0.48891,1.7619,2.24472,0.05805,0.4541,0.05682,1.703134,2.254937,1.215282,1.608911,65.388625,0.564998,0.045457,0.189545,0.01095,0.0471
0.8,1,0.1,1,2,4,132,-0.48891,1.7619,2.24472,0.05774,0.45397,0.05655,1.705823,2.257925,1.217533,1.611487,67.392734,0.565506,0.045242,0.189252,0.01063,0.04711
0.8,1,0.1,1,2,4,136,-0.48891,1.7619,2.24472,0.05746,0.45384,0.0563,1.708359,2.260741,1.219655,1.613914,69.396562,0.565985,0.045039,0.188977,0.01033,0.04713
0.8,1,0.1,1,2,4,140,-0.48891,1.7619,2.24472,0.05718,0.45372,0.05606,1.710755,2.2634,1.221661,1.616206,71.400184,0.566437,0.044847,0.188716,0.01004,0.04714
0.8,1,0.1,1,2,4,144,-0.48891,1.7619,2.24472,0.05693,0.45361,0.05583,1.713023,2.265915,1.223559,1.618375,73.403615,0.566865,0.044666,0.188469,0.00977,0.04715
0.8,1,0.1,1,2,4,148,-0.48891,1.7619,2.24472,0.05668,0.4535,0.05562,1.715173,2.268298,1.225359,1.620429,75.406869,0.56727,0.044494,0.188235,0.00952,0.04717
0.8,1,0.1,1,2,4,152,-0.48891,1.7619,2.24472,0.05645,0.4534,0.05541,1.717213,2.270558,1.227067,1.622378,77.40996,0.567655,0.044331,0.188014,0.00928,0.04718
0.8,1,0.1,1,2,4,156,-0.48891,1.7619,2.24472,0.05623,0.4533,0.05522,1.71915,2.272702,1.228688,1.624226,79.412796,0.568021,0.044176,0.187803,0.00905,0.04719
0.8,1,0.1,1,2,4,160,-0.48891,1.7619,2.24472,0.05602,0.45321,0.05504,1.720995,2.274745,1.230232,1.625987,81.415542,0.568369,0.044029,0.187602,0.00883,0.0472
0.8,1,0.1,1,2,4,164,-0.48891,1.7619,2.24472,0.05583,0.45313,0.05486,1.722753,2.27669,1.231704,1.627664,83.41827,0.5687,0.043888,0.187411,0.00862,0.04721
0.8,1,0.1,1,2,4,168,-0.48891,1.7619,2.24472,0.05564,0.45304,0.05469,1.724429,2.278544,1.233108,1.629263,85.420755,0.569016,0.043755,0.187229,0.00842,0.04722
0.8,1,0.1,1,2,4,172,-0.48891,1.7619,2.24472,0.05545,0.45296,0.05453,1.72603,2.280314,1.234448,1.630789,87.423113,0.569318,0.043627,0.187055,0.00823,0.04723
0.8,1,0.1,1,2,4,176,-0.48891,1.7619,2.24472,0.05528,0.45289,0.05438,1.72756,2.282005,1.235729,1.632247,89.425525,0.569607,0.043504,0.186889,0.00805,0.04724
0.8,1,0.1,1,2,4,180,-0.48891,1.7619,2.24472,0.05512,0.45281,0.05423,1.729028,2.283627,1.236957,1.633645,91.427829,0.569884,0.043387,0.186729,0.00787,0.04724
0.8,1,0.1,1,2,4,184,-0.48891,1.7619,2.24472,0.05496,0.45274,0.05409,1.73043,2.285176,1.238131,1.63498,93.42992,0.570148,0.043275,0.186577,0.0077,0.04725
0.8,1,0.1,1,2,4,188,-0.48891,1.7619,2.24472,0.0548,0.45268,0.05396,1.731774,2.28666,1.239257,1.63626,95.432079,0.570402,0.043168,0.186431,0.00754,0.04726
0.8,1,0.1,1,2,4,192,-0.48891,1.7619,2.24472,0.05466,0.45261,0.05383,1.733064,2.288084,1.240336,1.637487,97.434001,0.570645,0.043065,0.18629,0.00739,0.04727
0.8,1,0.1,1,2,4,196,-0.48891,1.7619,2.24472,0.05452,0.45255,0.05371,1.734302,2.289451,1.241373,1.638666,99.435837,0.570879,0.042966,0.186156,0.00724,0.04727
0.8,1,0.1,1,2,4,200,-0.48891,1.7619,2.24472,0.05438,0.45249,0.05359,1.735493,2.290764,1.242369,1.639798,101.437591,0.571103,0.042871,0.186026,0.0071,0.04728
0.8,1,0.1,1,2,4,4,0.48891,1.7619,2.24472,0.18108,0.58259,0.2294,0.826763,1.340979,0.590432,0.957624,2.552564,0.273703,0.18352,0.342777,0.14014,0.04095
0.8,1,0.1,1,2,4,8,0.48891,1.7619,2.24472,0.1264,0.6167,0.15938,1.079583,1.611183,0.822687,1.229185,4.590489,0.297519,0.127507,0.374974,0.08272,0.04368
0.8,1,0.1,1,2,4,12,0.48891,1.7619,2.24472,0.10424,0.62882,0.12824,1.287925,1.854474,1.020986,1.471752,6.640657,0.309151,0.102594,0.388256,0.05945,0.04479
0.8,1,0.1,1,2,4,16,0.48891,1.7619,2.24472,0.09194,0.63481,0.11057,1.471161,2.07556,1.197915,1.691606,8.685945,0.316455,0.08846,0.395085,0.04654,0.0454
0.8,1,0.1,1,2,4,20,0.48891,1.7619,2.24472,0.08408,0.63823,0.09925,1.635396,2.276989,1.357703,1.89171,10.726626,0.321605,0.079399,0.398996,0.03829,0.0458
0.8,1,0.1,1,2,4,24,0.48891,1.7619,2.24472,0.07862,0.64033,0.09139,1.783852,2.460809,1.502798,2.07425,12.764203,0.325497,0.073112,0.40139,0.03255,0.04607
0.8,1,0.1,1,2,4,28,0.48891,1.7619,2.24472,0.0746,0.64169,0.08562,1.918705,2.628799,1.634991,2.241046,14.799585,0.328579,0.068498,0.402923,0.02833,0.04627
0.8,1,0.1,1,2,4,32,0.48891,1.7619,2.24472,0.07151,0.6426,0.08121,2.041617,2.782537,1.755726,2.393687,16.833265,0.331101,0.064968,0.403932,0.02508,0.04642
0.8,1,0.1,1,2,4,36,0.48891,1.7619,2.24472,0.06906,0.64322,0.07772,2.153939,2.923429,1.866221,2.533575,18.865497,0.333216,0.062178,0.404605,0.02251,0.04655
0.8,1,0.1,1,2,4,40,0.48891,1.7619,2.24472,0.06707,0.64365,0.0749,2.256808,3.052734,1.967529,2.661962,20.896449,0.335024,0.059918,0.405057,0.02043,0.04665
0.8,1,0.1,1,2,4,44,0.48891,1.7619,2.24472,0.06543,0.64394,0.07256,2.351201,3.171568,2.060569,2.779956,22.926186,0.336592,0.05805,0.405358,0.0187,0.04673
0.8,1,0.1,1,2,4,48,0.48891,1.7619,2.24472,0.06404,0.64414,0.0706,2.437968,3.280931,2.146148,2.888549,24.954748,0.337967,0.056479,0.405554,0.01724,0.0468
0.8,1,0.1,1,2,4,52,0.48891,1.7619,2.24472,0.06286,0.64427,0.06892,2.517861,3.381723,2.224989,2.988635,26.982198,0.339185,0.055139,0.405676,0.016,0.04686
0.8,1,0.1,1,2,4,56,0.48891,1.7619,2.24472,0.06183,0.64436,0.06748,2.591537,3.474741,2.297727,3.081003,29.008511,0.340272,0.053984,0.405745,0.01492,0.04691
0.8,1,0.1,1,2,4,60,0.48891,1.7619,2.24472,0.06094,0.64441,0.06622,2.659585,3.560703,2.364932,3.166366,31.033703,0.341248,0.052976,0.405776,0.01399,0.04695
0.8,1,0.1,1,2,4,64,0.48891,1.7619,2.24472,0.06015,0.64443,0.06511,2.722531,3.640253,2.427116,3.245364,33.057829,0.34213,0.05209,0.40578,0.01316,0.04699
0.8,1,0.1,1,2,4,68,0.48891,1.7619,2.24472,0.05945,0.64444,0.06413,2.780844,3.713977,2.484738,3.318578,35.080894,0.342931,0.051304,0.405765,0.01243,0.04703
0.8,1,0.1,1,2,4,72,0.48891,1.7619,2.24472,0.05883,0.64444,0.06325,2.834946,3.782398,2.538209,3.386526,37.102969,0.343661,0.050602,0.405737,0.01177,0.04706
0.8,1,0.1,1,2,4,76,0.48891,1.7619,2.24472,0.05827,0.64442,0.06246,2.885214,3.845986,2.587901,3.449677,39.124029,0.344329,0.049972,0.405699,0.01118,0.04709
0.8,1,0.1,1,2,4,80,0.48891,1.7619,2.24472,0.05776,0.6444,0.06175,2.931983,3.905157,2.634139,3.508441,41.144087,0.344942,0.049403,0.405655,0.01065,0.04711
0.8,1,0.1,1,2,4,84,0.48891,1.7619,2.24472,0.0573,0.64437,0.06111,2.975559,3.960296,2.677228,3.563201,43.163201,0.345508,0.048886,0.405607,0.01016,0.04714
0.8,1,0.1,1,2,4,88,0.48891,1.7619,2.24472,0.05688,0.64434,0.06052,3.01622,4.011752,2.717438,3.614305,45.181436,0.34603,0.048414,0.405556,0.00972,0.04716
